id,title
"30305973","R: Alias command called with system()"
"13456326","Removing lines with repetitive values in last"
"1800660","Bash alias query"
"13310738","Functionality of a start-stop-restart shell script"
"6685422","how to be sure that two directories are not subdirectories to each other (BASH)"
"5803903","How do I update a string attribute with xmlstarlet?"
"7135824","Creating a Bash command prompt with a red $ after failure of previous command"
"9259658","Copy/Paste part of a file into another file using Terminal (or Shell)"
"18779348","Matching regex in bash"
"9338119","Powershell Git Hook Exit Code"
"836334","Executing commands containing space in bash"
"29806347","Alias Substitution in Fish Shell"
"18250857","""invalid arithmetic operator"" in shell"
"3561326","Bash Compound Conditional, With Wildcards and File Existence Check"
"34443896","How to copy data from file to another file starting from specific line"
"5237587","How to Set variables inside a Linux for loop"
"17267904","Updating CRON with bash script"
"5461192","Mac OS X Bash get /dev/diskNsM size"
"30722200","How to set environment variables with a forward slash in the key"
"10433590","Submitting a program to launchctl with arguments not working correctly"
"12985178","Bash quoted array expansion"
"11418161","run bash script with suid set on file"
"4942502","Bash read from ttyUSB0 and send to URL"
"20051333","How to capture output of several commands?"
"7528646","In bash, how can I have a set of arguments in any random order? Like a key-value pair?"
"22585091","Git-hooks pre-push script does not receive input via STDIN"
"12773853","Append the time stamp to a file name in Ubuntu"
"26129623","yum showing readline installed but readline command not working"
"2784605","How to define your own terminal tab completions"
"2505771","uppercase to lowercase in bash on a mac"
"17751498","Bash script to remove 'x' amount of characters the end of multiple filenames in a directory?"
"15133474","how to use expect inside a bash script"
"2978361","Uniq in awk; removing duplicate values in a column using awk"
"29746170","Get service name in init.d"
"37174959","${!name:=val} not setting $name?"
"10412840","Bash conditional piping"
"27465619","Why would I use env before a command?"
"1234686","Quicksilver Large Type"
"22391274","Oozie shell script action"
"22042661","Mac OSX get USB vendor id and product id"
"12306769","Renaming a file using a regular expression and x=${...} in Bash?"
"29354431","find non-matching lines of two files bash"
"14447997","Running a Python script within shell script - Check status"
"21641294","If there is a colon (:) in the directory name, how could I add it to $PATH?"
"16855117","Getting parent's directory name by piping the results of dirname to basename in a Bash script"
"31232491","How to locate largest directories"
"5029848","Pre-filling a prompt in Bash"
"2507138","How can I make this if's work in Bash?"
"8803987","What is the equivalent to xargs -r under OsX"
"25848577","How can I check the return value / exit status of perl -MCPAN -e?"
"3785282","Bash script process name regex"
"3776390","How can I control the Perl version used when submitting grid jobs?"
"10251836","Passing all parameters to a git alias"
"7835871","Eclipse command line build"
"37449789","How to parse contents of a file using sed/awk?"
"7897549","make ignores my python bash alias"
"25215604","Use sudo without password INSIDE a script"
"9228921","git post-update script does not work"
"30541182","Split output of command into an associative array in bash"
"2218431","bash: how _best_ to create a script from another script"
"20451639","How to find script directory in an included shell script"
"21555588","Using the first field in AWK as file name"
"30115107","Is it possible to use BASH/bc/printf to round a float to it's first significant figure?"
"30156349","Is bash an interpreted language?"
"16903853","Bash Tab Completion Suggests Hidden SVN Files"
"17044009","Extract .tar File to Current Directory Automatically with Shell Script"
"7308842","Save output into variable"
"9609375","how to call multiple bash functions using | in python"
"36031128","Source not found on Vagrant up"
"13828544","atomic create file if not exists from bash script"
"16896369","Show elapsed time every second running a bash script"
"4274171","Do some programs not accept process substitution for input files?"
"13826237","convert scientific notation to decimal in bash"
"37620728","Why does ls ~/.ssh work but not cd ~/.ssh?"
"37707693","Why would someone use echo to assign values to variables in bash or ksh?"
"18212285","shell script for the changing the element of xml"
"4071295","Return list of triplicates"
"11056320","Remove two substrings from a string"
"32750748","How to edit files in stopped/not starting docker container"
"10483945","How can I force grep to only return files and ignore directories?"
"11109365","gnuplot for cycle and spaces in filename"
"8778368","geting info from plutil"
"1769034","bash script to watch a folder"
"18033220","Why output is different between to shell and to a file"
"27872069","How to debug a bash function that returns a value, and how to add newlines to a variable?"
"32674633","How can I make my vim behave like my cat?"
"27776583","""BEGIN blocks must have an action part"" error in awk script"
"23460980","anyway to setup npm credentials over `npm login` without reading input from STDIN?"
"27659360","Grep for word and line before match"
"23200319","How to pass filename through variable to be read it by awk"
"10461054","Executing python program"
"22891708","ssh login without welcome banner"
"15626067","bash escape ~ tilde"
"8475986","How to check rar install or not in linux via Bash Script?"
"6179570","Executing code in if-statement (Bash)"
"20603639","How to control parallel tasks in Linux to avoid too much context switch"
"8185706","Linux Script Nested if-statements giving syntax error"
"13272717","inner join on two text files"
"4702577","Need a shell script that deletes all files except *.pdf"
"14276673","bash: how to delete last symbol"
"30654698","Move multiple files to new directory preserving paths"
"19074124","Cannot evaluate script arguments from function"
"17853287","xdotool and keyboard layout"
"26373006","Using socat for raw serial connection"
"14316369","Printing a line of a file given line number"
"27197785","what does this command does in bash: ,_,( ){ ,_,| ,_,&};,_,"
"21721070","getopts checking for mutually exclusive arguments"
"12079626","pipe tail output into another script"
"17056187","Generating a comma-separated sequence of numbers based on input in Bash"
"22648240","BMI Calculator in Bash Shell"
"35868986","Selective diff in bash"
"7115160","bash mkdir and cp error on variable path ""cannot create directory : No such file or directory"""
"19469501","Shell script: Create tunnel for command execution"
"24143973","npm adduser via bash"
"19224811","find ip address of my system for a paticular interface with shell script (bash)"
"19895185","Bash shell read error: 0: Resource temporarily unavailable"
"7721227","xCode Build Script using info.plist with space in the name"
"3939134","bash command: search for class in file system of jars"
"22434290","jq & bash: make JSON array from variable"
"29783331","Redirection and pipe behavior in bash vs. zsh"
"27057032","Using sed to extract a substring in curly brackets"
"14835193","How do I get the script name being executed in bash?"
"24837635","grep excluding file name pattern"
"17413397","Reorder columns in a CSV file by number"
"11178350","Bash: Wait until user is fully logged in in X"
"8943154","command to print out large files, sorted, with sizes in human readable format"
"28811991","race condition betwen script and C binary program"
"13221338","How to Kill Current Command When Bash Script is Killed"
"32464523","Parsing a .csv-like file in bash"
"23900709","Setting an icon for a symbolic link"
"26192288","How to check if I took an iPhone photo myself?"
"8932769","BASH - counting the number of executable files"
"2745948","How to download all your google docs from shell"
"7037440","stop a calling script upon error"
"19052347","unix shell replace string twice (in one line)"
"17378189","Why is the STDOUT line printed after the STDERR line?"
"6948565","How do I launch a program inside a shell script and have the shell script continue, even though the program remains open"
"2126456","How to output awk result to file"
"9086771","How to start a Shell Script with QProcess?"
"13991302","Bash: Extract number of filenames to move into the correct directories numbered"
"33015777","Use STDOUT as input for openvpn auth-user-pass"
"4452299","Bash: a sleep in a while loop gets its own pid"
"6481953","Intersection between text files"
"7251619","How can I ""try to do something and then detect if it fails"" in bash?"
"30345399","Unable to use service command with debian 8 (Jessie)"
"13674455","Bash ASCII Implementation"
"20499596","Bash shebang option -l"
"3495609","Get the newest file based on timestamp"
"8697448","Can't add a file separated with space to git"
"30401408","how to see which users are executing a command (Shell Scripting)"
"7925147","How to find all directories within a directory beginning with a particular prefix?"
"8254864","What is the difference between $VARIABLE and ${VARIABLE}"
"25766882","Makefile variable autocompletion in bash"
"26955479","Shuffle columns"
"2608464","How to call bash process from within django / wsgi?"
"7568112","Split large string into substrings"
"8979659","Permutation columns without repetition"
"10999541","Incremental number in shell script on each loop"
"411092","How do I tell rsync to run only if the destination directory exists?"
"17452144","If date string is + or - 5 minutes then"
"8336558","parsing ns2 trace file"
"7693736","Whitespace concatenation in Bash"
"2896670","a reliable way to get the progress of an ffmpeg conversion in BASH"
"23300567","If statements and one line python scripts from command line"
"10984961","add text in all of the rows"
"28901513","Creating an Array in Bash with Quoted Entries from Command Output"
"19650580","awk & sed split file"
"12286085","sed: mass converting epochs amongst random other text"
"1841417","Check if Screensaver is Active using Mac Bash Script Command"
"9656646","Bash: How to retrieve a variable value inside a background while loop"
"16857005","Grep numbers between colon and comma"
"9773454","Deleting a file with LFTP using variables"
"31349657","Shell : logical ANDs and ORs instead of if-else"
"7464759","Explain "" :> "" command"
"7342735","Bash Command: What's the difference between a variable and an alias?"
"24885304","replace word in line only if line number start with + csv file"
"19965228","Run wget and other commands in shell script"
"12803403","python interative mode does not work when reading from std in"
"3075377","Finding the number of files in a directory for all directories in pwd"
"10223296","how to prompt a user from a script run with xargs"
"34269799","How to write a script to rename the files?"
"8245903","Tail Sampling Logs"
"1496855","How to achieve single-processing mode running php scripts?"
"2655403","Stop execution of python script when parent Bash shell script is killed"
"20030506","Loop for deleting first line of Multiple Files using Bash Script"
"14450866","Search for a cronjob with crontab -l"
"21763397","Curious tput behavior, with stderr redirection"
"14691296","BASH If [[ ""$a"" == *""$b""* ]] Always true even when it shouldn't be"
"17097308","Cleanse a shell runtime environment to run system Perl?"
"21651310","reading a particular line from a file in bash script using variable as line number"
"14467595","SSH Session Started from Here Doc Does Not Exit Properly"
"22077549","How to simplify repeated redirections in bash"
"10447709","Pass action as Parameter on Command Prompt (Linux)"
"25001228","How do I combine my find and grep command to delete the files?"
"22481278","syntax error: invalid arithmetic operator (error token is """")"
"1282697","cat/Xargs/command VS for/bash/command"
"10026803","customizing cd command"
"12638520","Using printf, left- and right-justify two strings to a given length"
"965219","manipulate parameters in sh"
"12606950","TortiseSVN svn+ssh Error: Unable to connect to a repository at URL ... Network connection closed unexpectedly"
"15514395","Cat a file Multiple times Without A Loop"
"6026881","How can ls see the future when using bash redirection?"
"10366411","Linux: Triggering Shell Command On File Save"
"13043998","sed: replace a block of text"
"7534566","Perl trapping Ctrl-C with threads in bash"
"23157613","How to iterate through string one word at a time in zsh"
"14052687","Bash - correct way to escape dollar in regex"
"8897097","bash/zsh input process substitution gives syntax error in conjunction with while"
"6098308","Executing a shell script with an empty argument from Java"
"8694746","in bash, ""for;do echo;done"" splits lines at spaces"
"6351022","Executing ssh command in a bash shell script within a loop"
"29827840","What is difference between just typing a command in Linux and typing the same command after executing '/bin/sh'?"
"29385613","Bash - adding values in row based on column"
"9914345","Unix code wanted to copy template file and replace strings in template file in the copied files"
"33667165","repo: command not found in automated bash script to build cyanogenmod"
"14739483","How to format output of ifconfig"
"21132446","What does a period in the file permissions mean?"
"3208187","How to accomplish a logical OR in bash"
"25652252","Linux Combine two files by column"
"18087772","How to alias 'clear' to CTRL+L keystroke"
"13572355","BASH rounding float to the nearest tenth"
"1517084","Bash input/output in C++"
"11215088","bash shell script two variables in for loop"
"8825749","how to not forget to delete debug lines in code"
"6595429","Using sed to remove all console.log from javascript file"
"13651723","mvn in bash script if statement"
"13971925","Grep multiple patterns from a file and output first 5 matches for each pattern"
"13404665","Use of read-only variables in shell scripts"
"21355025","Trying to install bro pages: mime-types requires Ruby version >= 1.9.2"
"20976050","Extract info from filename for automatic copying"
"20976065","""find -ls"" with proper time-style"
"4372984","creating a file in bash, how do I utilize 2>/dev/null in case it is not possible to create?"
"6678865","Getting pid of a background gnome-terminal process"
"18497934","Use Bash to Read File Then Do ""grep"" with The Line Against The File Itself"
"2362255","Bash scripting, checking for errors, logging"
"2849753","How can I convert a file full of unix time strings to human readable dates?"
"5238019","Using bash to automate dotfiles"
"30124734","workbench connection to ubuntu with fish shell"
"6957259","Using -print0 with -o in find"
"11489982","Cygwin error when doing if...then...fi - Bash script"
"13182070","Best way to divide in bash using pipes?"
"5524530","Execute command determined by output of previous one (i.e., only if there was some output)"
"32086595","access return code of a function from within the trap RETURN handler"
"29938453","How can I apply password to sudo in one line command and execute su root?"
"37280732","Svn PRE-COMMIT Hook scanning java class content"
"2160873","Is there a way to make a shell become interactive in the middle of a script?"
"32337162","Fastest way to delete duplicates in large wordlist?"
"19936603","head and grep simultaneously"
"9857395","Can I get a stdout of basic MySQL commands in BASH?"
"9867473","in bash script, howto get the display-width of a String"
"13280077","Check if git branch exists in bash: weird interpolation behavior"
"22873625","Bash: How to show full list of job processes and kill them"
"13101621","Checking if length of array is equal to a variable in bash"
"14491020","How to sort the results of find (including nested directories) alphabetically in bash"
"3398068","In a shell (bash) How can I execute more than one command in a pipeline?"
"8590189","Converting from \unnnn to letters"
"4233395","Mono framework shebang linux"
"27523348","How to start Xamarin-Android-Player from command line?"
"34790725","Conda search for the oldest version of numpy, constrained by Python version"
"9421045","regex/linux find command not working as expected"
"13039410","Find and rename a directory"
"39086172","Why this bash construct works? (parameter-substitution)"
"22014683","Bash bind command"
"31792932","Run current bash script in background"
"21876983","grep error without error message"
"16919217","Loop - Extract text for record until the next record"
"17147559","How to find files containing exactly 16 lines?"
"15867866","Bash exporting attributes"
"19818752","Bash script Arrow Keys produces weird characters"
"31777716","youtube-upload and google youtube api - deeper control of upload process"
"14656380","Grepping and only sending e-mail if something found"
"19597962","bash : Illegal number"
"19993352","How to match numbers on one list (e.g. 2 and 3) with the approximate sum on another list (e.g. 5)?"
"8084389","Bash: Variable in single quote"
"15735541","shell script: bad interpreter: No such file or directory when using pwd"
"5748216","Bash problem with cd using tilde expansion"
"5754501","bash: cat the first lines of a file & get position"
"22308404","Access IMAP server from Command line Using OpenSSL and OAuth2"
"20579750","Bash Script sed command not working correctly with file passed through command line"
"17578073","ssh and environment variables remote and local"
"30237896","Allow commands to run after backgrounding django runserver command in a bash script?"
"23280128","whats the best practice for conditionals in bash when checking multiple statements?"
"10798398","How to pass PHP variables to Shell Script?"
"3407675","Rsync bash script and hard linking files"
"2283640","bash case statements evaluate to strings"
"8548974","Searching for copied homework"
"3633557","How to count number of non empty lines in a file using sed?"
"3727976","Git add submodules to super project from existing repos"
"6024088","Linux - Save only recent 10 folders and delete the rest"
"6255303","bash piping prevents global variable assignment"
"23118700","Passing SED replace arguments within a BASH variable"
"25786315","Extracting string between 2 strings with bash shell script"
"20894969","Python reading and writing to tty"
"30206347","bash script unable execute after a commented line"
"17119725","Is it possible to make some shell calls automatically when entering a directory?"
"33020759","Piping to head results in broken pipe in shell script called from python"
"11812221","Matching one of several possible characters in a string"
"35522187","How to export a function, from tmux.conf"
"26168291","Difference between printf %.3f and bc rounding behavior"
"6988288","Linux/Bash: How to unquote?"
"35671411","Wakanda Server scripted clean shutdown"
"16692835","How to make whitespaces visible in the command line"
"23693562","How to copy all of the files from one directory to another in a bash script"
"13958903","Find unique string within a file, up a line and append?"
"26783219","Grep and regex - why am I escaping curly braces?"
"26784870","Parsing the output of Bash's time builtin"
"9397116","bash: grep only lines with certain criteria"
"4346947","How can I change where unix pipe sends its results for the split command?"
"19214179","Bash. Get intersection from multiple files"
"11714341","C program return codes and && bash symbol?"
"31608159","Proxy stdout/stderr keeping order in bash"
"10463152","Tramp using ssh does not source .bash_profile / .profile"
"3593124","Getting text from inside an HTML tag within a local file with grep"
"34810282","Is there a way to limit time and memory resources for running a bash command?"
"8162645","Cygwin is executing commands very slowly on XP. What could it be?"
"23760389","What do -S -cwd -r -j -l mean when running a python script?"
"29798972","How to run parallel with multiplying increment"
"25435648","Ansible - Advanced shell command execution format"
"30146241","Error with Linux whiptail/dialog arguments from bash variable"
"34426579","Delete all leading whitespace of folder/file names"
"8099262","Async loading of things in .bash_profile - is it even possible?"
"7852148","Function in bash to commit and push in one command"
"24195874","best way to find files recursively that have the same name but are actually different using bash?"
"16270480","Path, /usr/bin/ and /usr/local/bin/"
"35508928","Does POSIX define the behavior when sending NUL to terminal?"
"18898715","shell bit shifting producing different numbers"
"19070193","getting network id from ip address & subnetmask"
"10320394","awk make it less system dependant"
"23082935","bash cgi won't return image"
"6180583","Combine arrays in the beginning of a for-loop (Bash)"
"13276755","Using Python to cat a file over ssh to a remote bash script"
"3401280","How would you group a number of lines?"
"17858460","Get the last string using a character as a delimiter in bash"
"36506766","What does this bash mean: USER=${1:-`id -un`}"
"31805195","Script Install mysql-server without password prompt via CentOS"
"12252198","Error ""No such file or directory"" when running Django ./manage.py"
"36743957","how to loop through files that match a regular expression in a unix shell script"
"39274067","Logical OR in my shell script"
"33311874","AWS CodeDeploy AfterInstall script is being run from code-deploy agent dir"
"26492891","saving output of nettop to file ( mac )"
"1206494","CGI programming with shell scripts"
"11850823","Calculate Word occurrences from file in bash"
"11636721","Call a bash script from a perl script"
"16869971","How should the ""CDPATH"" command be written in the .bashrc file?"
"2327455","While loop never ends"
"12138390","Appending argv entries to an array (dynamically populating an array) in bash"
"18427798","Join multiple tables by row names"
"3888754","How to do exponentiation in bash"
"31387402","automatically retrieve results of bsub"
"30560070","Counting all .class files"
"33815967","Multiply in bash script according to mathrules"
"16456152","Find currently connected port number SSH"
"27943059","How to get ip address of a server on Centos 7 in bash"
"6514564","Create symbolic link with dependency to other files"
"4731566","How to write a bash script to give another program response"
"26224695","How to remove remote tags not on my local repository?"
"33960873","How do I create a PID trap for multiple commands separated by &&"
"19578954","building opencv 2.4.6 on Mac - Mavericks"
"36348962","sed - address space between ""{"" and ""},"""
"35760674","AWK program using regex to count matching lines"
"11696691","Bash script kill background (grand)children on Ctrl+C"
"13727029","One GIT command to rule them all (gacp: git-add-commit-push)"
"9403919","Use the folder name as a column in a text file"
"23849229","Why `ls` list multiple files per line, but `ls pipe/redirect` list just 1 file per line?"
"6891610","Best way to rewrite urls in css files before production launch?"
"17509757","Quick search of command options in bash"
"20037509","bash quotes in variable treated different when expanded to command"
"29608797","Inode number in Linux"
"17906341","Why bc and args doesn't work together in one line?"
"15042004","coreutils timeout simulate on perl"
"17529810","how to flush with shell command"
"5702565","bizarre bash scoping rule eludes me"
"17718655","How to retrieve the return code of a command in a short-circuit expression"
"5482062","Bash: Only allow Pipe (|) or Redirect(<) to pass data, and show usage otherwise"
"12998509","Is unsetting global variables defined in a script good practice?"
"10723784","Have common alias file between bash, csh and zsh"
"13634429","In Linux shell script how do i print the largest and smallest values of a array?"
"5673304","How to write a Fabric script that uncomments a particular line of a user's .bashrc file?"
"17456689","How do I test for a non-zero exit status of a command in Bash?"
"16070799","What is happening behind bash forward process substitution?"
"6363321","Saving Crontab files"
"36952812","Total CPU usage - multicore system"
"3542120","What does the ∴ character do in a bash shell?"
"12523345","open a file in an emacs buffer while in emacs terminal"
"17467441","How to embed python code in batch script"
"5015316","Run all Python files in a directory"
"17238238","When dealing with numbers in bash when is [[ ]] preferred over (( ))"
"1043323","Getting the pid of a job launched in the background remotely"
"1229210","How can I ensure a Bash string is alphanumeric, without an underscore?"
"22775618","How do I quit a Django development server with a bash script?"
"7781231","WGet's Logic in Order of Downloading"
"32242978","mkdir issue in bash script"
"12118046","Implementing netcat in bash"
"19261045","curl PUT data from a huge file?"
"38428207","Trying to calculate radius and area of circle in BASH"
"10194837","Concurrent logging in bash scripts"
"17523603","Get sha of the last commit before pull"
"5290837","Why is Bash’s $RANDOM not seeded (?) on some machines?"
"10393848","using expect in bash script"
"3178604","Bash function calling command given as argument"
"12136998","how to check if a host is in your known_host ssh"
"2416263","Rename several files in the BASH"
"6483584","How do I access a share drive in a cygwin bash script?"
"37660229","Shell: parallel command to execute as user postgres via root"
"5889942","Sed usage to eliminate characters around certain patterns but not others"
"15564354","${!arr[*]} is different in bash and ksh?"
"20146239","How to set temp file directory for sed command in linux?"
"13127950","Bash script. Iterate through all ASCII chars"
"5428844","How to replace all '0xa0' chars with a ' ' in a bunch of text files?"
"13739452","Algorithm to perform K-combinations for all k on sentences"
"11130354","bash: How do I ensure termination of process substitution used with exec?"
"32688475","Script shell for renaming and rearranging files"
"4268845","Difference between #!/bin/sh and #:/bin/sh"
"20496562","Outputs of ""ls *"" are inconsistent"
"6766999","Split a large, compressed file into multiple outputs using AWK and BASH"
"9257103","Removing special characters(<200c> <200d> from a text file"
"14072592","Replace Strings Using Sed And Regex"
"29050474","CMD Command for ""Git Bash Here"""
"13588188","awk with quotes and spaces in bash script"
"28145010","Heroku Rails Console Write to Local File"
"6611542","Opening multiple tabs in gnome terminal with complex commands from a cycle"
"5807395","Shell test to see whether a binary is in your path"
"9017763","difference between #./ and #. ./"
"23591273","Is it possible to use comments when the line is split with backslashes?"
"14832515","bash command to sum and print each element of a column and print a new column"
"24943092","Replace all bullets with spaces"
"22419979","How do I convert a tab-separated values (TSV) file to a comma-separated values (CSV) file in BASH?"
"5435589","bash: problem running command with quotes"
"10238682","Regex inside braces (curly brackets) -- gnu parallel / xargs / find"
"14267165","saving return code and returning it in bash"
"9838160","How to replace the nth column/field in a comma-separated string using sed/awk?"
"2362154","shell float number in expr"
"7659222","Bash environment variable that is equivalent to -x?"
"8364738","Bash: Git submodule foreach?"
"13317518","If no sed pattern echo >> newline"
"3508387","How can I have term.el (ansi-term) track directories if using anyhting other than bash"
"10845372","run xterm -e without terminating"
"33488463","Listing all variables in a file in bash"
"10520605","Bash's source command not working with a file curl'd from internet"
"8273089","Use logging in Bash script"
"33563896","Unexpected behaviour in bash redirection"
"37213812","Docker container can't see a serialport device"
"28924910","Python 3.4.3 subprocess.Popen get output of command without piping?"
"20181392","Execution of a sed command in comma separated pattern-addresses when the second pattern is not matched"
"5524408","Scp the Three Newest Files Using Bash"
"16579397","Print package dependency tree"
"34326423","How is `command > file 2>&1` different from `command 2>&1 > file`"
"5491634","shell script error expecting ""do"""
"7663481","Trapping getopt invalid options"
"447288","Bash: How to feed a command with the multiple results generated by one subcommand"
"17382802","How to process files concurrently with bash?"
"12545705","Idiomatic Analog to Ruby's `Object#tap` for Unix command Pipelines?"
"10474250","Add integers as strings to a variable bash"
"29713923","Get n lines from file which are equal spaced"
"34494348","shell difference between redirect position"
"12844095","How do I use Bash to create a copy of a file with an extra suffix before the extension?"
"20365372","Bash completion for path in argument (with equals sign present)"
"1614028","How do I get $(/bin/printf -6) to return -6 and not think -6 is an option"
"1083453","grep vs Perl. Should I mod this to work, or should I just replace it with Perl code?"
"815742","Access a variable in a bash script"
"15027186","inputrc file cannot be loaded"
"36727358","Adding custom dir to PYTHONPATH"
"12234667","How to add in space escape for $PWD"
"31101885","Why is piping into cat faster than not piping to cat?"
"12235431","Count the number of processes and kill them"
"39208038","Regex - extract up until a match and not including that match"
"7205927","Send json HTTP post with bash"
"17827340","Protect the password when using Mysql in an unattended bash-script"
"24159417","Extract last word of a file in bash/sed/awk"
"13888735","Creating a bash script that acts as a fortune teller or ""magic 8 ball"" essentially"
"26595977","Read two files in real time"
"24148146","Why does ((0)) cause a Bash script to exit if `set -e` directive is present?"
"33332991","Printing day of the week from exact date in bash"
"4884753","how to connect to a remote server using ssh and getting the information"
"3313855","taint-mode perl: preserve suid when running external program via system()"
"23617112","How to process only new (unprocessed) files in linux"
"8109017","looking for better solutions awk or perl: avoiding piping xargs etc"
"8875151","Subtracting strings (that are numbers) in a shell script"
"32545321","How does the following regex work?"
"6249816","Is there a way to check, if an argument is passed in single quotes?"
"3265713","BASH: Split MAC Address -> 000E0C7F6676 to 00:0E:0C:7F:66:76"
"23643274","linux command merge pdf files with numerical sort"
"38169002","bash script optimization file rename"
"9221396","logging to file gnome-terminal output"
"30898762","Issue with wget trying to get images from certain websites"
"16355998","how can I recognize which OS I am on in a bash script"
"14509806","command line find first file in a directory"
"6637920","Sed:Replace a series of dots with one underscore"
"4728752","scp a bunch of files via bash script: there must be a better way"
"11625276","Intermittently First Iteration fail but second iteration pass"
"24221294","Vim: read modeline after opening the file?"
"14414324","Using a variable to pass grep pattern in bash"
"19563737","Change current directory with node"
"22157326","Disable -m in git"
"28949350","Is there a way to interrupt a shell command but continue the pipeline that contains it?"
"13912691","Why is my setenv() call not working?"
"30629629","GNU parallel with variable sequence?"
"25711833","batch renaming of files with perl expressions"
"16468172","shell script grep to grep a string"
"9348204","starting apachectl from bash"
"4583275","Why | doesn't work with find?"
"4685323","Bash Read Array from External File"
"26037505","How do I count total lines of remote git repository"
"22793713","How to set a shell exit trap from within a function in zsh and bash"
"25255335","OS X - Terminal resets after typing 'grails' command"
"4392106","sed - extract STRING between first occurrence of MATCH1 and next occurrence of MATCH2"
"4587509","What, if any, injection vulnerabilities are there in bash and how can I protect against them?"
"13264529","How to find if there are new files in a directory every 2 minutes in shell script?"
"18046386","How to let empty arguments survive in command substitutions?"
"23320150","Bash Boolean testing"
"25362968","Bash Command-Line Tab Completion Colon Character"
"16078836","PostgreSQL - filter database list"
"21103968","Bash: Replace array value with curl result"
"6745740","Regexp for extensions tgz, tar.gz, TGZ and TAR.GZ"
"11001508","to run shell script ( with parameters) on windows command line via putty.exe"
"18039751","How to debug a bash script and get execution time per command"
"37360273","How to embed a command into bash which act as built-in?"
"17478511","What does the k parameter do in the sort function (Linux Bash Scripting)?"
"20094271","Bash: using dot or ""source"" calling another script - what is difference?"
"11053254","iTerm/bash script to open my workspace"
"6787607","Bash completion with none space delimited words"
"30722314","bash functions returns ""command not found"""
"19861394","Stripping leading zeros using bash substring removal only"
"696463","Why does wdiff not work with named pipes"
"37542847","Unix how to sort whole row based on a particular match"
"12150116","How to script sfdisk or parted for multiple partitions"
"21924351","Copying files with wildcard (*) to a folder in a bash script - why isn't it working?"
"11051064","Execute php script from bash , assign output to a bash variable"
"21676172","Command to list all file types and their average size in a directory"
"21676173","Writing Unicode to file in bash shell"
"25293263","Bash script to identify a date"
"35722765","Is it possible to write stdout using write_csv() from readr?"
"19530785","How to get watch to run a bash script with quotes"
"12347692","Bash Script: For-Loop Over Newline... Syntax Explained?"
"25848531","Command line `qdel` command with wildcard operator"
"35191289","Vagrant not installing pip during provision"
"13666259","How to keep vim from adding indentation to strings?"
"8567854","Parameter Substitution - Remove the part of the string after the pattern"
"17513745","How to run MATLAB in bash shell REALLY quiet?"
"9983566","Remove blank spaces with comma in a string in bash shell"
"11124572","what is the windows equivalent of the command ""date+%s"""
"12812154","paste command in bash doesn't append to end of file"
"28119379","Bash function to find all Git commits in which a file (whose name matches a regex) has *changed*"
"10757300","Need to split a string in bash after certain number of characters"
"10990436","Bash, Concatenating 2 strings to reference a 3rd variable"
"13396452","Why bash array ignores newlines?"
"8206727","Unix PATH override commands"
"16026091","How do people make the fancy titles displayed when bash script its run"
"8701518","Automatically capture all stderr and stdout to a file and still show on console"
"26616266","Busybox env does not show LD_LIBRARY_PATH"
"9652783","Finding all chemical symbols in a file"
"14463928","How can a sourced bash snippet conditionally provide a function to the sourcing shell?"
"11975245","Does PHP use $$ with exec(), and how can I preserve it for the next script?"
"14567665","Converting a series of matrix files into an index of coordinates in awk"
"34480811","Get part of filename"
"37020508","Finding files and directories with different umask"
"15090291","What does ""mv file1 *.file1"" do?"
"32152210",".bashrc not executed when starting GitBash"
"630990","Bash history re-runs: possible command to avoid using !bang!?"
"17684882","Provide arguments (via bash script) to a process that is already running"
"9850278","How can I do a 'where' clause in Linux shell?"
"7465153","Command to get information about a mp3 using ffmpeg?"
"4994601","set variable in heredoc section"
"20010741","Why does unix while read not read last line?"
"2470000","Script doesn't work when executed with sudo"
"1056131","Reading and tab-completing a directory name in a bash script"
"17983586","BASH - how can i get the variable value inside the EOF tags?"
"15882670","Bash: Both date ""%b"" and date ""%h"" (and of course) date ""%B"" gives full name of month?"
"35387667","Git Bash is displaying strange characters on Windows 7"
"8543769","Shell Command to copy a directory to another location"
"5965816","Problem with suspending and resuming job"
"20471757","Store MySQL password in bash-script"
"13607308","build bash string containing a variable value surrounded with single quotes"
"3953307","Run bash script in PHP results in syntax error"
"3428647","PHP exec $PATH variable missing elements"
"17576814","In-line text replacement using sed, shell, or some other means"
"23251400","How do I JS-Beautify recursively?"
"15742005","the logic behind bash power set function"
"3946898","Sorting csv columns in bash, reading bash output into python variables"
"11545327","what is being done here [ ""${-#*i}"" != ""$-"" ]"
"25644676","bash - running remote script from local machine"
"3802685","bash: getting percentage from a frequency table"
"11372960","calling an interactive bash script over ssh"
"20565844","Bash: how to make a substitution in a ""live"" pipe?"
"6839809","how shell pipe handles infinite loop"
"26558932","What is the correct way to wait until MongoDB is ready after restart?"
"16433139","Characters in PS1 variable"
"25997617","Ubuntu Zsh (via Vagrant) is not locating Zsh or its functions"
"31182941","find and replace words in files"
"28470678","What is the verbose option in mkdir?"
"4634751","for i in `cat file` type with 2 variables and 2 files"
"28966423","Bash: Get modified `ls`-like output (multiple entries per line)"
"33871803","Keyboard shortcut with gnome-terminal not working"
"18840175","Find and Replace with Spaces using Sed Mac Terminal"
"31099337","How to ""hide"" an executable from a bash script?"
